"Name","acc@5","acc@N","acc@1","State","Notes","User","Tags","Created","Runtime","Sweep","anti_cca_enabled","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","differ.clip_model","differ.method","differ.model","differ.prompt_cls_0","differ.prompt_cls_1","evaluator.method","evaluator.model","evaluator.n_hypotheses","project","proposer.method","proposer.model","proposer.num_hypotheses","proposer.num_rounds","proposer.num_samples","proposer.prompt","proposer.sampling_method","ranker.classify_threshold","ranker.clip_dataset","ranker.clip_model","ranker.max_num_samples","ranker.method","seed","wandb","top_1_difference","top_1_score","top_2_difference","top_2_score","top_3_difference","top_3_score","top_4_difference","top_4_score","top_5_difference","top_5_score"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:18:29.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/89_medium.yaml","Gothic cathedrals in Europe","Baroque churches in Europe","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","the cologne cathedral lit up at night","0.9685","this image shows a large cathedral with spires","0.9644","the cathedral of notre dame in paris, france","0.9496","a view of the gothic cathedral in york, england - stock image","0.9383","the cologne cathedral in cologne, germany","0.9349"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:17:43.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/88_medium.yaml","Violinists playing in a quartet","Cellists playing in a quartet","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a group of people playing violins on stage","0.8312","a young woman playing the violin in a concert","0.8201","four pictures of a man playing the violin","0.8107","two young women playing violins in front of a black background","0.7721","a woman is playing a violin in a church","0.7668"
"PairedImageSets","1","1","0","finished","-","","","2025-12-01T07:16:56.000Z","41","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/87_medium.yaml","Bengal cat in sitting posture","Siamese cat in sitting posture","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a bengal cat standing on its hind legs","0.9959","a bengal cat sitting on a ledge","0.9954","a bengal cat standing on a wooden chair","0.9951","a bengal cat sitting on a black background","0.9889","two bengal cats sitting on a wooden floor","0.9864"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:16:10.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/86_medium.yaml","Butter on a slice of bread","Jam on a slice of bread","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a piece of bread with butter on it","0.9494","a slice of bread with butter and a knife on a brown background","0.9222","a slice of bread with butter and parsley on a white plate stock photography","0.8916999999999999","sliced bread and butter on a wooden cutting board stock photo","0.876","a slice of bread with butter and sesame seeds on a plate","0.8682000000000001"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:15:25.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/85_medium.yaml","Round dinner plates on a table","Square dinner plates on a table","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a round wooden plate on a white background","0.93205","a plate with a peacock design on it","0.65685","a set of four orange plates on a white background","0.63385","three white plates with gold rims on a granite countertop","0.63035","a blue plastic plate with a scalloped edge","0.62805"
"PairedImageSets","1","1","0","finished","-","","","2025-12-01T07:14:23.000Z","54","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/84_medium.yaml","Stuffed teddy bears on a bed","Stuffed bunny rabbits on a bed","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a girl is sleeping on a teddy bear bed","0.9552","a group of teddy bears on a bed - stock image","0.9543","a brown teddy bear is laying on a floor","0.9436","two teddy bears sitting on a blanket with a tablet","0.942","two teddy bears sitting on a bed","0.94"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:13:23.000Z","43","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/83_medium.yaml","Shiny metallic cars","Matte finish cars","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","3d rendering of a futuristic car in a dark room","0.5972999999999999","a white volkswagen golf gti parked in a parking lot","0.5898","a red audi tt parked in a parking lot","0.5746","a silver sports car is parked in a showroom","0.5742","a purple mercedes s class parked in a parking lot","0.5686"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:12:38.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/82_medium.yaml","Sparrows on a tree","Canaries on a tree","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a sparrow sits on top of a wooden post","0.9998","a sparrow is sitting on a branch","0.9996","a brown and white bird perched on a branch","0.9989","a sparrow is perched on a wooden railing","0.9976","a sparrow is sitting on a branch with a baby bird","0.9944"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:11:52.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/81_medium.yaml","Porcelain tea cups on a tray","Glass tea cups on a tray","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a cup and saucer with roses on it","0.7317","a pink teapot, cups and saucers are on display","0.7202000000000001","a white tea set with cups and saucers on a white background","0.7133","a blue and white tea set with birds on it","0.7109","a coffee set with a deer on a tray","0.6224000000000001"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:11:07.000Z","38","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/80_medium.yaml","Rubber ducks in a tub","Plastic boats in a tub","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","Two rubber ducks are swimming in a pool","1","Two rubber ducks in a tub of soapy water","1","A yellow rubber duck in a bubble bath","0.9996","A rubber duck in a blue hat sitting in bubbles","0.999","Rubber ducks on a white background","0.9989"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:10:19.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/79_medium.yaml","Men wearing leather gloves","Men wearing wool gloves","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a man in a leather jacket and leather pants posing in front of a door","0.94375","a young man wearing a leather jacket and a helmet","0.93515","a man in a leather jacket and leather pants is posing for a photo","0.92925","a bald man in a leather jacket leaning against a fence","0.89835","a man in a denim shirt and black leather gloves posing for a photo","0.81165"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:09:34.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/78_medium.yaml","Steel water bottles on a table","Glass water bottles on a table","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a stainless steel water bottle with a carabiner on a white background","0.88365","a stainless steel water bottle with different sizes and colors","0.8672500000000001","two stainless steel water bottles on a white background","0.80295","an image of a black jug with a handle on a white background","0.61705","a blue water bottle with a carabiner on a white background","0.56515"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:08:46.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/77_medium.yaml","People riding racing horses","People riding dressage horses","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a group of jockeys and horses racing on a grassy track","0.949","a group of jockeys racing horses in a race","0.9293","a group of jockeys racing horses on a dirt track","0.9288","jockeys jumping over a hurdle in a race","0.9239","two jockeys on horses racing on a grassy field stock photography","0.8864"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:08:00.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/76_medium.yaml","Ginger cats lying down","Tabby cats lying down","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","an orange tabby cat laying on a white fluffy blanket","0.9182","an orange cat laying on a white bed","0.9009","an orange and white cat laying on a white bed","0.8792","an orange tabby cat is laying on top of a white box","0.8548","an orange tabby kitten is laying down on a purple background","0.8402999999999999"
"PairedImageSets","0.5","0.5","0","finished","-","","","2025-12-01T07:07:14.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/75_medium.yaml","Mechanical pencils on a desk","Ballpoint pens on a desk","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","pens, pencils, watches, and a watch in a drawer","0.79165","a group of pens are lined up on a white surface","0.67465","a group of yellow pencils on a green notebook","0.6356499999999999","three pens in a box next to a clipboard","0.6073500000000001","a woman is drawing on a piece of paper","0.4986500000000001"
"PairedImageSets","0","0","0","finished","-","","","2025-12-01T07:06:28.000Z","40","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/74_medium.yaml","Shiny silk dresses on mannequins","Matte cotton dresses on mannequins","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a woman in a purple metallic gown posing with a thigh slit","0.9392","a woman wearing a pink satin robe with a feather slit","0.8673","a woman in a silver evening dress posing on a blue background","0.8487000000000001","a woman is posing in a red gown with a high slit","0.8361999999999999","a woman is posing in a burgundy dress with a slit","0.8279000000000001"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:05:37.000Z","44","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/73_medium.yaml","Handmade quilts on a bed","Factory-made blankets on a bed","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a colorful quilted bed in a bedroom","0.9531","a close up of a patchwork quilt","0.9481","a colorful quilt on a bed in a bedroom","0.9365","a colorful quilt is on a bed in a bedroom","0.936","A bed with a red, blue, and yellow quilted comforter","0.9176"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:04:52.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/72_medium.yaml","Vintage cars on a road","Modern cars on a road","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","an old blue chevrolet bel air parked in front of a fishing boat","0.8769","an old fashioned car driving down the street","0.8667999999999999","an old car parked on the side of the road","0.8625","an old rusted car parked in the grass","0.8357","an old black truck parked on a grassy field","0.8304"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:04:03.000Z","41","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a wooden shelf with clay pots and bowls on it","0.73615","a wooden shelf with a lot of vases on it stock photography","0.6847500000000001","a white vase on a wooden table","0.66015","a group of black and white vases on a table","0.64645","a pink vase sits on a bookshelf next to a framed this must be the place'' poster","0.60565"
"PairedImageSets","0.5","0.5","0.5","finished","-","","","2025-12-01T07:03:18.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a stainless steel tea kettle on a white background","0.9389","a stainless steel kettle on a white background","0.9356","a person is holding a stainless steel kettle","0.9352","a stainless steel kettle with a bowl of rice next to it","0.9048","the image shows a silver kettle on a white background","0.8905"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:02:28.000Z","42","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","mushrooms growing on a tree stump in the forest","0.9999","a group of mushrooms on the ground in a wooded area","0.9998","a group of yellow mushrooms growing on a tree stump","0.9994","a group of red and orange mushrooms in a forest","0.999","a red and yellow mushroom in the woods","0.9989"
"PairedImageSets","1","1","0.5","finished","-","","","2025-12-01T07:01:43.000Z","39","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a white pearl bracelet with a silver clasp","0.9547","a strand of pearls arranged in a row","0.9268","a bunch of pearls on a white background","0.9248","a white pearl necklace on a black background","0.8873","a mannequin wearing a silver necklace with pearls","0.8488"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T07:00:46.000Z","49","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","a group of people holding chopsticks while eating asian food","0.955","a person is holding chopsticks and a bowl of sauce","0.8843999999999999","people holding chopsticks to eat asian food in a restaurant stock photo","0.8724000000000001","a group of people eating sushi in a restaurant","0.8251999999999999","a group of friends eating noodles in a restaurant","0.7965000000000001"
"PairedImageSets","1","1","1","finished","-","","","2025-12-01T06:59:57.000Z","42","","false","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data","false","ViT-bigG-14","AntiCCA","gpt-4","CLS_0_DIFF","CLS_1_DIFF","GPTEvaluator","gpt-4","5","PairedImageSets","LLMProposer","gpt-4","10","3","20","CLIP_FRIENDLY","random","0.3","laion2b_s39b_b160k","ViT-bigG-14","5000","CLIPRanker","0","true","leather clothes hanging on a rack in a shop","0.758","a rack of leather jackets hanging in a closet","0.7444000000000001","different colored leather jackets hanging on a rack","0.7122999999999999","leather jackets hanging on a rack at a fashion show - stock image","0.6916","a collection of leather jackets hanging on racks in a clothing store stock photography","0.6627000000000001"
